acc.X,acc.Y,acc.Z,gyro.X,gyro.Y,gyro.Z,ID
1.02083339474202,-0.125000002061652,0.104166672436698,-9.16297896765172e-4,0.00183259579353034,0.0027488935738802,5
1.02083339474202,-0.125000002061652,0.105555564319952,-0.0027488935738802,-0.00427605677396059,0.0027488935738802,5
1.02500007039179,-0.125000002061652,0.101388894748172,-3.05432622553781e-4,-0.0021380283869803,0.00610865233466029,5
1.02083339474202,-0.125000002061652,0.104166672436698,0.0122173046693206,9.16297896765172e-4,-0.00733038317412138,5
1.01666671909226,-0.125000002061652,0.108333335930496,0.0113010071218014,-0.00183259579353034,-0.00641408516094089,5
1.01805561097552,-0.12777778582816,0.108333335930496,0.0109955742955208,-0.00152716308366507,-0.00488692196086049,5
1.01805561097552,-0.12916666555545,0.104166672436698,0.00916297826915979,-0.00305432616733015,0.0100792767480016,5
1.01944450285877,-0.125000002061652,0.101388894748172,0.0100792767480016,-0.00366519158706069,3.05432622553781e-4,5
1.01666671909226,-0.123611110178398,0.0972222251763917,0.013744467869401,-0.0149661982432008,0.00427605677396059,5
1.02083339474202,-0.12777778582816,0.0986111170596459,0.00977384392172098,-0.00641408516094089,3.05432622553781e-4,5
1.01944450285877,-0.115277783190802,0.0944444474878658,0.0164933614432812,0.00366519158706069,0.0033597587607801,5
1.01944450285877,-0.1194444466846,0.0944444474878658,0.0033597587607801,-0.0027488935738802,3.05432622553781e-4,5
1.02222228662528,-0.120833338567854,0.100000002864918,-0.0033597587607801,-0.00855211354792118,0.00794124789535999,5
1.01944450285877,-0.120833338567854,0.100000002864918,-0.00580321997404099,-0.0100792767480016,0.00397062394768,5
1.01666671909226,-0.120833338567854,0.0958333393711199,-0.00916297826915979,9.16297896765172e-4,0.00183259579353034,5
1.01944450285877,-0.120833338567854,0.0972222251763917,-0.00488692196086049,0.00244346098043024,0.00794124789535999,5
1.01944450285877,-0.122222230451108,0.0986111170596459,-0.0131336031481624,-9.16297896765172e-4,-0.00397062394768,5
1.02083339474202,-0.120833338567854,0.0986111170596459,-0.00733038317412138,0.00794124789535999,-0.00244346098043024,5
1.02083339474202,-0.125000002061652,0.101388894748172,-0.00397062394768,0.01191187184304,0.00305432616733015,5
1.01805561097552,-0.12777778582816,0.100000002864918,-0.00305432616733015,-0.0045814891345799,-0.00916297826915979,5
1.02083339474202,-0.125000002061652,0.101388894748172,6.10865245107561e-4,6.10865245107561e-4,-0.00916297826915979,5
1.02083339474202,-0.125000002061652,0.101388894748172,0.013744467869401,0.00519235478714108,-0.00152716308366507,5
1.02083339474202,-0.122222230451108,0.105555564319952,0.0131336031481624,0.0033597587607801,0.0021380283869803,5
1.01944450285877,-0.125000002061652,0.0958333393711199,0.0106901414692402,-0.0021380283869803,-0.00671951752156019,5
1.01944450285877,-0.125000002061652,0.101388894748172,0.0128281703218818,-0.0109955742955208,0.0122173046693206,5
1.01527782720901,-0.125000002061652,0.101388894748172,0.015577063895762,-0.00244346098043024,-0.00183259579353034,5
1.01944450285877,-0.12777778582816,0.100000002864918,0.0125227374956012,-0.00946841109544039,-0.0045814891345799,5
1.01944450285877,-0.12777778582816,0.100000002864918,0.0106901414692402,-0.0033597587607801,-0.00366519158706069,5
1.02083339474202,-0.120833338567854,0.0944444474878658,0.0128281703218818,0.00122173049021512,0.00641408516094089,5
1.01666671909226,-0.120833338567854,0.0972222251763917,0.0143553335219622,-0.00885754637420177,-0.00183259579353034,5
1.01944450285877,-0.123611110178398,0.0944444474878658,0.0180205255746841,-0.00977384392172098,0.0033597587607801,5
1.01527782720901,-0.12777778582816,0.0805555590452358,0.00885754637420177,-0.01191187184304,0.00855211354792118,5
1.01944450285877,-0.126388893944906,0.0944444474878658,0.0229074470698834,-0.0213802829384804,0.00488692196086049,5
1.01944450285877,-0.126388893944906,0.101388894748172,0.0287106670439243,0.00183259579353034,0.00488692196086049,5
1.01805561097552,-0.125000002061652,0.104166672436698,0.0244346093386412,-0.00641408516094089,0.00824668072164059,5
1.01944450285877,-0.120833338567854,0.105555564319952,0.0204639863222837,-0.0100792767480016,0.00427605677396059,5
1.01944450285877,-0.1194444466846,0.10972222781375,0.0268780700862408,-0.00610865233466029,0.00794124789535999,5
1.02083339474202,-0.116666675074056,0.108333335930496,0.019547687843442,-0.00427605677396059,0.00183259579353034,5
1.01944450285877,-0.118055554801345,0.108333335930496,0.0161879286170006,-0.00397062394768,0.00702495034784079,5
1.02083339474202,-0.115277783190802,0.101388894748172,0.00763581553474069,-0.00916297826915979,-0.00122173049021512,5
1.02222228662528,-0.118055554801345,0.100000002864918,0.00183259579353034,0.00244346098043024,-0.0027488935738802,5
1.01666671909226,-0.118055554801345,0.104166672436698,0.00305432616733015,3.05432622553781e-4,-0.00549778714776039,5
1.01527782720901,-0.120833338567854,0.100000002864918,-9.16297896765172e-4,-0.00763581553474069,-0.00885754637420177,5
1.01527782720901,-0.118055554801345,0.100000002864918,-0.00305432616733015,-0.0103847095742822,0.00946841109544039,5
1.02222228662528,-0.125000002061652,0.102777780553444,0.0045814891345799,-9.16297896765172e-4,0.00824668072164059,5
1.01944450285877,-0.125000002061652,0.108333335930496,0.00549778714776039,-0.0033597587607801,0.00519235478714108,5
1.01805561097552,-0.120833338567854,0.108333335930496,0.0045814891345799,-0.00977384392172098,0.01588249579072,5
1.01527782720901,-0.125000002061652,0.104166672436698,0.00427605677396059,-0.00885754637420177,0.00641408516094089,5
1.01666671909226,-0.120833338567854,0.106944444047242,-0.00183259579353034,-0.00916297826915979,0.00916297826915979,5
1.02083339474202,-0.120833338567854,0.104166672436698,-0.0045814891345799,-0.00946841109544039,0.013744467869401,5
1.02222228662528,-0.118055554801345,0.0944444474878658,-0.00305432616733015,-0.00885754637420177,0.00946841109544039,5
1.01805561097552,-0.120833338567854,0.0944444474878658,-0.00946841109544039,-0.011606439948082,0.0167987942695618,5
1.01527782720901,-0.126388893944906,0.105555564319952,-0.00549778714776039,-0.00733038317412138,0.011606439948082,5
1.02222228662528,-0.12916666555545,0.105555564319952,-0.00549778714776039,-0.0021380283869803,-9.16297896765172e-4,5
1.02083339474202,-0.125000002061652,0.102777780553444,0.00244346098043024,-0.00183259579353034,-0.00549778714776039,5
1.01805561097552,-0.130555557438704,0.0944444474878658,0.0027488935738802,-0.00702495034784079,0.00366519158706069,5
1.02222228662528,-0.125000002061652,0.102777780553444,-0.0027488935738802,0.00305432616733015,-0.00641408516094089,5
1.02222228662528,-0.12916666555545,0.10972222781375,-0.00122173049021512,9.16297896765172e-4,3.05432622553781e-4,5
1.01805561097552,-0.126388893944906,0.100000002864918,0.00122173049021512,-0.0113010071218014,0.00305432616733015,5
1.01666671909226,-0.125000002061652,0.100000002864918,0.00122173049021512,0.00122173049021512,-0.00610865233466029,5
1.02222228662528,-0.123611110178398,0.104166672436698,0.0021380283869803,0.00580321997404099,-3.05432622553781e-4,5
